tick,population,speed,vision,size,hungry,fertility
5330,100,0.995866314,78.51143625,12.05662164,30.77458446,89.41271688
5331,100,0.995866314,78.51143625,12.05662164,30.77458446,89.41271688
5332,100,0.995866314,78.51143625,12.05662164,30.77458446,89.41271688
5333,100,0.995866314,78.51143625,12.05662164,30.77458446,89.41271688
5334,100,0.995866314,78.51143625,12.05662164,30.77458446,89.41271688
5335,100,0.995866314,78.51143625,12.05662164,30.77458446,89.41271688
5336,100,0.995866314,78.51143625,12.05662164,30.77458446,89.41271688
5337,100,0.995866314,78.51143625,12.05662164,30.77458446,89.41271688
5338,99,0.996366799,78.53931598,12.0658749,30.76000321,89.3975119
5339,99,0.996366799,78.53931598,12.0658749,30.76000321,89.3975119
5340,99,0.996366799,78.53931598,12.0658749,30.76000321,89.3975119
5341,100,0.997128425,78.52976543,12.06724844,30.77214906,89.37177603
5342,100,0.997128425,78.52976543,12.06724844,30.77214906,89.37177603
5343,100,0.997128425,78.52976543,12.06724844,30.77214906,89.37177603
5344,100,0.997128425,78.52976543,12.06724844,30.77214906,89.37177603
5345,100,0.997128425,78.52976543,12.06724844,30.77214906,89.37177603
5346,100,0.997128425,78.52976543,12.06724844,30.77214906,89.37177603
5347,100,0.997128425,78.52976543,12.06724844,30.77214906,89.37177603
5348,100,0.997128425,78.52976543,12.06724844,30.77214906,89.37177603
5349,100,0.997128425,78.52976543,12.06724844,30.77214906,89.37177603
5350,100,0.997128425,78.52976543,12.06724844,30.77214906,89.37177603
5351,100,0.997128425,78.52976543,12.06724844,30.77214906,89.37177603
5352,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5353,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5354,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5355,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5356,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5357,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5358,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5359,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5360,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5361,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5362,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5363,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5364,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5365,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5366,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5367,101,0.998026013,78.50699353,12.06526134,30.82112322,89.30488818
5368,102,0.997875905,78.52512541,12.06721284,30.76600038,89.34094234
5369,103,0.997730661,78.61677601,12.07758427,30.77974275,89.30274517
5370,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5371,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5372,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5373,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5374,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5375,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5376,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5377,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5378,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5379,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5380,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5381,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5382,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5383,104,0.997449039,78.64817811,12.08513059,30.78087183,89.25427122
5384,103,0.997090344,78.61974092,12.08437524,30.78918156,89.22773366
5385,103,0.997090344,78.61974092,12.08437524,30.78918156,89.22773366
5386,103,0.997090344,78.61974092,12.08437524,30.78918156,89.22773366
5387,103,0.997090344,78.61974092,12.08437524,30.78918156,89.22773366
5388,103,0.997090344,78.61974092,12.08437524,30.78918156,89.22773366
5389,104,0.997624864,78.63666589,12.0857364,30.77039608,89.24571792
5390,104,0.997624864,78.63666589,12.0857364,30.77039608,89.24571792
5391,104,0.997624864,78.63666589,12.0857364,30.77039608,89.24571792
5392,104,0.997624864,78.63666589,12.0857364,30.77039608,89.24571792
5393,104,0.997624864,78.63666589,12.0857364,30.77039608,89.24571792
5394,104,0.997624864,78.63666589,12.0857364,30.77039608,89.24571792
5395,104,0.997624864,78.63666589,12.0857364,30.77039608,89.24571792
5396,103,0.997529783,78.5614931,12.07421041,30.76235815,89.30099648
5397,103,0.997529783,78.5614931,12.07421041,30.76235815,89.30099648
5398,103,0.997529783,78.5614931,12.07421041,30.76235815,89.30099648
5399,103,0.997529783,78.5614931,12.07421041,30.76235815,89.30099648
5400,103,0.997529783,78.5614931,12.07421041,30.76235815,89.30099648
5401,103,0.997529783,78.5614931,12.07421041,30.76235815,89.30099648
5402,103,0.997529783,78.5614931,12.07421041,30.76235815,89.30099648
5403,103,0.997529783,78.5614931,12.07421041,30.76235815,89.30099648
5404,102,0.996722422,78.52525433,12.0795409,30.80828325,89.30600341
5405,102,0.996722422,78.52525433,12.0795409,30.80828325,89.30600341
5406,102,0.996722422,78.52525433,12.0795409,30.80828325,89.30600341
5407,102,0.996722422,78.52525433,12.0795409,30.80828325,89.30600341
5408,102,0.996722422,78.52525433,12.0795409,30.80828325,89.30600341
5409,102,0.996722422,78.52525433,12.0795409,30.80828325,89.30600341
5410,102,0.996722422,78.52525433,12.0795409,30.80828325,89.30600341
5411,101,0.996576337,78.51983844,12.07269112,30.81623699,89.30623075
5412,101,0.996576337,78.51983844,12.07269112,30.81623699,89.30623075
5413,101,0.996576337,78.51983844,12.07269112,30.81623699,89.30623075
5414,101,0.996576337,78.51983844,12.07269112,30.81623699,89.30623075
5415,101,0.996576337,78.51983844,12.07269112,30.81623699,89.30623075
5416,101,0.996576337,78.51983844,12.07269112,30.81623699,89.30623075
5417,100,0.997830589,78.57636847,12.06713354,30.81223736,89.32011695
5418,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5419,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5420,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5421,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5422,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5423,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5424,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5425,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5426,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5427,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5428,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5429,101,0.99761652,78.50244009,12.06819482,30.86092296,89.21253205
5430,100,0.998308928,78.47185004,12.05524702,30.86025429,89.18684142
5431,100,0.998308928,78.47185004,12.05524702,30.86025429,89.18684142
5432,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5433,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5434,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5435,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5436,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5437,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5438,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5439,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5440,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5441,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5442,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5443,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5444,99,0.997905118,78.50239888,12.05493708,30.86199247,89.16567671
5445,100,0.997240274,78.46237171,12.07050436,30.89211493,89.15611433
5446,100,0.997240274,78.46237171,12.07050436,30.89211493,89.15611433
5447,100,0.997240274,78.46237171,12.07050436,30.89211493,89.15611433
5448,99,0.995801141,78.4065445,12.07340835,30.91591732,89.10755899
5449,99,0.995801141,78.4065445,12.07340835,30.91591732,89.10755899
5450,99,0.995801141,78.4065445,12.07340835,30.91591732,89.10755899
5451,99,0.995801141,78.4065445,12.07340835,30.91591732,89.10755899
5452,99,0.995801141,78.4065445,12.07340835,30.91591732,89.10755899
5453,99,0.995801141,78.4065445,12.07340835,30.91591732,89.10755899
5454,100,0.996416411,78.34284658,12.06723395,30.92303064,89.1465317
5455,101,0.995245294,78.28706553,12.0817524,30.93308784,89.13497657
5456,101,0.995245294,78.28706553,12.0817524,30.93308784,89.13497657
5457,101,0.995245294,78.28706553,12.0817524,30.93308784,89.13497657
5458,101,0.995245294,78.28706553,12.0817524,30.93308784,89.13497657
5459,101,0.995245294,78.28706553,12.0817524,30.93308784,89.13497657
5460,101,0.995245294,78.28706553,12.0817524,30.93308784,89.13497657
5461,101,0.995245294,78.28706553,12.0817524,30.93308784,89.13497657
5462,101,0.995245294,78.28706553,12.0817524,30.93308784,89.13497657
5463,101,0.995245294,78.28706553,12.0817524,30.93308784,89.13497657
5464,101,0.995245294,78.28706553,12.0817524,30.93308784,89.13497657
5465,101,0.995245294,78.28706553,12.0817524,30.93308784,89.13497657
5466,102,0.994993615,78.23819467,12.08140213,30.93566054,89.13226197
5467,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5468,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5469,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5470,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5471,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5472,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5473,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5474,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5475,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5476,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5477,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5478,101,0.994917727,78.20649322,12.08873648,30.93197285,89.1220975
5479,102,0.994347165,78.20023596,12.07550909,30.94479674,89.094487
5480,102,0.994347165,78.20023596,12.07550909,30.94479674,89.094487
5481,102,0.994347165,78.20023596,12.07550909,30.94479674,89.094487
5482,102,0.994347165,78.20023596,12.07550909,30.94479674,89.094487
5483,102,0.994347165,78.20023596,12.07550909,30.94479674,89.094487
5484,102,0.994347165,78.20023596,12.07550909,30.94479674,89.094487
5485,102,0.994347165,78.20023596,12.07550909,30.94479674,89.094487
5486,102,0.994347165,78.20023596,12.07550909,30.94479674,89.094487
5487,101,0.99475046,78.18090336,12.08087052,30.9459785,89.06042816
5488,101,0.99475046,78.18090336,12.08087052,30.9459785,89.06042816
5489,101,0.99475046,78.18090336,12.08087052,30.9459785,89.06042816
5490,101,0.99475046,78.18090336,12.08087052,30.9459785,89.06042816
5491,101,0.99475046,78.18090336,12.08087052,30.9459785,89.06042816
5492,101,0.99475046,78.18090336,12.08087052,30.9459785,89.06042816
5493,101,0.99475046,78.18090336,12.08087052,30.9459785,89.06042816
5494,100,0.994602729,78.1161157,12.06864839,30.93922238,89.11084132
5495,100,0.994602729,78.1161157,12.06864839,30.93922238,89.11084132
5496,100,0.994602729,78.1161157,12.06864839,30.93922238,89.11084132
5497,100,0.994602729,78.1161157,12.06864839,30.93922238,89.11084132
5498,100,0.994602729,78.1161157,12.06864839,30.93922238,89.11084132
5499,100,0.994602729,78.1161157,12.06864839,30.93922238,89.11084132
5500,100,0.994602729,78.1161157,12.06864839,30.93922238,89.11084132
5501,100,0.994602729,78.1161157,12.06864839,30.93922238,89.11084132
5502,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5503,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5504,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5505,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5506,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5507,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5508,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5509,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5510,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5511,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5512,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5513,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5514,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5515,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5516,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5517,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5518,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5519,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5520,99,0.994830661,78.08819345,12.07391347,30.9152075,89.1197454
5521,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5522,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5523,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5524,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5525,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5526,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5527,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5528,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5529,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5530,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5531,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5532,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5533,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5534,100,0.994433862,78.00470725,12.08742183,30.93532837,89.1232393
5535,101,0.994221787,78.04455138,12.0762001,30.93000737,89.06868951
5536,101,0.994221787,78.04455138,12.0762001,30.93000737,89.06868951
5537,101,0.994221787,78.04455138,12.0762001,30.93000737,89.06868951
5538,101,0.994221787,78.04455138,12.0762001,30.93000737,89.06868951
5539,101,0.994221787,78.04455138,12.0762001,30.93000737,89.06868951
5540,101,0.994221787,78.04455138,12.0762001,30.93000737,89.06868951
5541,101,0.994221787,78.04455138,12.0762001,30.93000737,89.06868951
5542,102,0.994821567,78.04968003,12.07196441,30.97252916,89.07673492
5543,102,0.994821567,78.04968003,12.07196441,30.97252916,89.07673492
5544,102,0.994821567,78.04968003,12.07196441,30.97252916,89.07673492
5545,102,0.994821567,78.04968003,12.07196441,30.97252916,89.07673492
5546,102,0.994821567,78.04968003,12.07196441,30.97252916,89.07673492
5547,102,0.994821567,78.04968003,12.07196441,30.97252916,89.07673492
5548,102,0.994821567,78.04968003,12.07196441,30.97252916,89.07673492
5549,102,0.994821567,78.04968003,12.07196441,30.97252916,89.07673492
5550,101,0.995344661,78.11564343,12.06993412,30.95035715,89.0601801
5551,101,0.995344661,78.11564343,12.06993412,30.95035715,89.0601801
5552,101,0.995344661,78.11564343,12.06993412,30.95035715,89.0601801
5553,101,0.995344661,78.11564343,12.06993412,30.95035715,89.0601801
5554,101,0.995344661,78.11564343,12.06993412,30.95035715,89.0601801
5555,101,0.995344661,78.11564343,12.06993412,30.95035715,89.0601801
5556,101,0.995344661,78.11564343,12.06993412,30.95035715,89.0601801
5557,101,0.995344661,78.11564343,12.06993412,30.95035715,89.0601801
5558,100,0.99573901,78.07914077,12.07139188,30.96610652,89.01630288
5559,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5560,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5561,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5562,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5563,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5564,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5565,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5566,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5567,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5568,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5569,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5570,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5571,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5572,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5573,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5574,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5575,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5576,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5577,99,0.995270052,78.10123359,12.0771178,30.95718877,88.98577408
5578,98,0.994839453,78.07813736,12.07876973,30.98462948,88.95521082
5579,98,0.994839453,78.07813736,12.07876973,30.98462948,88.95521082
5580,98,0.994839453,78.07813736,12.07876973,30.98462948,88.95521082
5581,98,0.994839453,78.07813736,12.07876973,30.98462948,88.95521082
5582,98,0.994839453,78.07813736,12.07876973,30.98462948,88.95521082
5583,99,0.995028091,78.10854016,12.06611412,30.99155116,88.95303794
5584,99,0.995028091,78.10854016,12.06611412,30.99155116,88.95303794
5585,99,0.995028091,78.10854016,12.06611412,30.99155116,88.95303794
5586,99,0.995028091,78.10854016,12.06611412,30.99155116,88.95303794
5587,99,0.995028091,78.10854016,12.06611412,30.99155116,88.95303794
5588,99,0.995028091,78.10854016,12.06611412,30.99155116,88.95303794
5589,99,0.995028091,78.10854016,12.06611412,30.99155116,88.95303794
5590,99,0.995028091,78.10854016,12.06611412,30.99155116,88.95303794
5591,100,0.995260242,78.12454173,12.0761664,30.99850941,88.89306825
5592,99,0.995722635,78.13056227,12.06873868,30.99024095,88.88208069
5593,100,0.994889942,78.13474361,12.06559339,31.01003011,88.83375893
5594,100,0.994889942,78.13474361,12.06559339,31.01003011,88.83375893
5595,100,0.994889942,78.13474361,12.06559339,31.01003011,88.83375893
5596,100,0.994889942,78.13474361,12.06559339,31.01003011,88.83375893
5597,101,0.994757915,78.1450467,12.0706272,31.00423082,88.77095611
5598,101,0.994757915,78.1450467,12.0706272,31.00423082,88.77095611
5599,101,0.994757915,78.1450467,12.0706272,31.00423082,88.77095611
5600,101,0.994757915,78.1450467,12.0706272,31.00423082,88.77095611
5601,101,0.994757915,78.1450467,12.0706272,31.00423082,88.77095611
5602,101,0.994757915,78.1450467,12.0706272,31.00423082,88.77095611
5603,102,0.994244705,78.18814674,12.06704549,30.95650468,88.7493272
5604,102,0.994244705,78.18814674,12.06704549,30.95650468,88.7493272
5605,102,0.994244705,78.18814674,12.06704549,30.95650468,88.7493272
5606,102,0.994244705,78.18814674,12.06704549,30.95650468,88.7493272
5607,102,0.994244705,78.18814674,12.06704549,30.95650468,88.7493272
5608,102,0.994244705,78.18814674,12.06704549,30.95650468,88.7493272
5609,102,0.994244705,78.18814674,12.06704549,30.95650468,88.7493272
5610,102,0.994244705,78.18814674,12.06704549,30.95650468,88.7493272
5611,102,0.994244705,78.18814674,12.06704549,30.95650468,88.7493272
5612,102,0.994244705,78.18814674,12.06704549,30.95650468,88.7493272
5613,101,0.993370384,78.20664002,12.06394904,30.95514879,88.8070286
5614,101,0.993370384,78.20664002,12.06394904,30.95514879,88.8070286
5615,101,0.993370384,78.20664002,12.06394904,30.95514879,88.8070286
5616,101,0.993370384,78.20664002,12.06394904,30.95514879,88.8070286
5617,101,0.993370384,78.20664002,12.06394904,30.95514879,88.8070286
5618,101,0.993370384,78.20664002,12.06394904,30.95514879,88.8070286
5619,101,0.993370384,78.20664002,12.06394904,30.95514879,88.8070286
5620,101,0.993370384,78.20664002,12.06394904,30.95514879,88.8070286
5621,101,0.993370384,78.20664002,12.06394904,30.95514879,88.8070286
5622,101,0.993370384,78.20664002,12.06394904,30.95514879,88.8070286
5623,100,0.992673653,78.20725213,12.06666252,30.94787132,88.87706053
5624,101,0.993029896,78.1633532,12.0650874,30.92539686,88.7667559
5625,101,0.993029896,78.1633532,12.0650874,30.92539686,88.7667559
5626,101,0.993029896,78.1633532,12.0650874,30.92539686,88.7667559
5627,101,0.993029896,78.1633532,12.0650874,30.92539686,88.7667559
5628,101,0.993029896,78.1633532,12.0650874,30.92539686,88.7667559
5629,101,0.993029896,78.1633532,12.0650874,30.92539686,88.7667559
5630,101,0.993029896,78.1633532,12.0650874,30.92539686,88.7667559
5631,101,0.993029896,78.1633532,12.0650874,30.92539686,88.7667559
5632,101,0.993029896,78.1633532,12.0650874,30.92539686,88.7667559
5633,100,0.99368488,78.19208461,12.06592367,30.93740982,88.78034678
5634,100,0.99368488,78.19208461,12.06592367,30.93740982,88.78034678
5635,99,0.993606603,78.18389248,12.06685929,30.97393199,88.79425822
5636,99,0.993606603,78.18389248,12.06685929,30.97393199,88.79425822
5637,99,0.993606603,78.18389248,12.06685929,30.97393199,88.79425822
5638,99,0.993606603,78.18389248,12.06685929,30.97393199,88.79425822
5639,99,0.993606603,78.18389248,12.06685929,30.97393199,88.79425822
5640,99,0.993606603,78.18389248,12.06685929,30.97393199,88.79425822
5641,99,0.993606603,78.18389248,12.06685929,30.97393199,88.79425822
5642,99,0.993606603,78.18389248,12.06685929,30.97393199,88.79425822
5643,98,0.992047834,78.25820191,12.06195166,30.97510389,88.8603972
5644,98,0.992047834,78.25820191,12.06195166,30.97510389,88.8603972
5645,98,0.992047834,78.25820191,12.06195166,30.97510389,88.8603972
5646,98,0.992047834,78.25820191,12.06195166,30.97510389,88.8603972
5647,98,0.992047834,78.25820191,12.06195166,30.97510389,88.8603972
5648,98,0.992047834,78.25820191,12.06195166,30.97510389,88.8603972
5649,98,0.992047834,78.25820191,12.06195166,30.97510389,88.8603972
5650,98,0.992047834,78.25820191,12.06195166,30.97510389,88.8603972
5651,97,0.992433552,78.31730842,12.05645458,30.98611807,88.86327686
5652,97,0.992433552,78.31730842,12.05645458,30.98611807,88.86327686
5653,97,0.992433552,78.31730842,12.05645458,30.98611807,88.86327686
5654,97,0.992433552,78.31730842,12.05645458,30.98611807,88.86327686
5655,98,0.993280423,78.26238822,12.05741315,31.03331094,88.7782682
5656,98,0.993280423,78.26238822,12.05741315,31.03331094,88.7782682
5657,98,0.993280423,78.26238822,12.05741315,31.03331094,88.7782682
5658,98,0.993280423,78.26238822,12.05741315,31.03331094,88.7782682
5659,98,0.993280423,78.26238822,12.05741315,31.03331094,88.7782682
5660,98,0.993280423,78.26238822,12.05741315,31.03331094,88.7782682
5661,98,0.993280423,78.26238822,12.05741315,31.03331094,88.7782682
5662,98,0.993280423,78.26238822,12.05741315,31.03331094,88.7782682
5663,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5664,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5665,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5666,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5667,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5668,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5669,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5670,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5671,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5672,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5673,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5674,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5675,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5676,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5677,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5678,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5679,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5680,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5681,97,0.993439844,78.35852691,12.05015115,31.04624645,88.76481478
5682,99,0.993591903,78.32482904,12.04591728,31.0411287,88.76082161
5683,99,0.993591903,78.32482904,12.04591728,31.0411287,88.76082161
5684,99,0.993591903,78.32482904,12.04591728,31.0411287,88.76082161
5685,99,0.993591903,78.32482904,12.04591728,31.0411287,88.76082161
5686,99,0.993591903,78.32482904,12.04591728,31.0411287,88.76082161
5687,99,0.993591903,78.32482904,12.04591728,31.0411287,88.76082161
5688,99,0.993591903,78.32482904,12.04591728,31.0411287,88.76082161
5689,99,0.993591903,78.32482904,12.04591728,31.0411287,88.76082161
5690,99,0.993591903,78.32482904,12.04591728,31.0411287,88.76082161
5691,99,0.993790119,78.32614954,12.05102559,31.02357252,88.79676483
5692,99,0.993790119,78.32614954,12.05102559,31.02357252,88.79676483
5693,99,0.993790119,78.32614954,12.05102559,31.02357252,88.79676483
5694,99,0.993790119,78.32614954,12.05102559,31.02357252,88.79676483
5695,99,0.993790119,78.32614954,12.05102559,31.02357252,88.79676483
5696,99,0.993790119,78.32614954,12.05102559,31.02357252,88.79676483
5697,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5698,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5699,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5700,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5701,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5702,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5703,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5704,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5705,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5706,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5707,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5708,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5709,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5710,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5711,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5712,100,0.992672693,78.25985857,12.06720056,31.03537802,88.76091543
5713,101,0.992312941,78.22243922,12.07715941,31.06660007,88.79719185
5714,101,0.992312941,78.22243922,12.07715941,31.06660007,88.79719185
5715,101,0.992312941,78.22243922,12.07715941,31.06660007,88.79719185
5716,101,0.992312941,78.22243922,12.07715941,31.06660007,88.79719185
5717,101,0.992312941,78.22243922,12.07715941,31.06660007,88.79719185
5718,101,0.992312941,78.22243922,12.07715941,31.06660007,88.79719185
5719,101,0.992312941,78.22243922,12.07715941,31.06660007,88.79719185
5720,101,0.992312941,78.22243922,12.07715941,31.06660007,88.79719185
5721,102,0.993539694,78.19029526,12.06782819,31.10429595,88.74558436
5722,102,0.993539694,78.19029526,12.06782819,31.10429595,88.74558436
5723,102,0.993539694,78.19029526,12.06782819,31.10429595,88.74558436
5724,102,0.993539694,78.19029526,12.06782819,31.10429595,88.74558436
5725,102,0.993539694,78.19029526,12.06782819,31.10429595,88.74558436
5726,102,0.993539694,78.19029526,12.06782819,31.10429595,88.74558436
5727,101,0.993758178,78.1606562,12.0703895,31.1397024,88.71784307
5728,101,0.993758178,78.1606562,12.0703895,31.1397024,88.71784307
